study_id,study_name,lat,lng,timestamp,classification,entry_dir_name,entry_name,exit_dir_name,exit_name,movement,volume
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:00:00.000-04:00,Light,W,,E,,thru,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:00:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:00:00.000-04:00,Light,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:00:00.000-04:00,Light,N,,E,,left,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:00:00.000-04:00,Light,N,,S,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:01:00.000-04:00,Light,W,,E,,thru,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:01:00.000-04:00,Light,W,,N,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:01:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:01:00.000-04:00,Light,S,,N,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:01:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:01:00.000-04:00,Light,N,,S,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:02:00.000-04:00,Light,N,,S,,thru,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:02:00.000-04:00,Light,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:02:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:02:00.000-04:00,Light,W,,E,,thru,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:02:00.000-04:00,Light,W,,N,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:03:00.000-04:00,Light,N,,S,,thru,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:03:00.000-04:00,Light,N,,E,,left,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:03:00.000-04:00,Light,S,,N,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:03:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:03:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:03:00.000-04:00,Light,W,,E,,thru,13
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:04:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:04:00.000-04:00,Light,W,,E,,thru,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:04:00.000-04:00,Light,S,,N,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:04:00.000-04:00,Light,S,,E,,right,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:04:00.000-04:00,Light,N,,S,,thru,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:04:00.000-04:00,SingleUnitTruck,W,,E,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:05:00.000-04:00,Light,W,,E,,thru,13
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:05:00.000-04:00,Light,S,,E,,right,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:05:00.000-04:00,Light,S,,N,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:05:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:05:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:06:00.000-04:00,Light,W,,E,,thru,22
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:06:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:06:00.000-04:00,Light,W,,S,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:06:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:06:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:06:00.000-04:00,Light,S,,N,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:06:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:07:00.000-04:00,Light,N,,S,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:07:00.000-04:00,Light,N,,E,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:07:00.000-04:00,Light,W,,E,,thru,15
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:07:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:08:00.000-04:00,Light,N,,E,,left,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:08:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:08:00.000-04:00,Light,S,,N,,thru,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:08:00.000-04:00,Light,W,,E,,thru,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:08:00.000-04:00,WorkVan,W,,E,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:09:00.000-04:00,Light,W,,E,,thru,15
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:09:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:09:00.000-04:00,Light,W,,S,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:09:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:09:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:10:00.000-04:00,Light,W,,E,,thru,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:10:00.000-04:00,Light,N,,E,,left,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:10:00.000-04:00,Light,N,,S,,thru,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:10:00.000-04:00,Light,S,,E,,right,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:10:00.000-04:00,Light,S,,N,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:11:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:11:00.000-04:00,Light,N,,S,,thru,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:11:00.000-04:00,Light,W,,E,,thru,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:11:00.000-04:00,Light,S,,N,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:12:00.000-04:00,WorkVan,N,,S,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:12:00.000-04:00,Light,N,,S,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:12:00.000-04:00,Light,W,,E,,thru,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:13:00.000-04:00,Light,N,,S,,thru,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:13:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:13:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:13:00.000-04:00,Light,W,,E,,thru,15
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:14:00.000-04:00,Light,N,,S,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:14:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:14:00.000-04:00,Light,S,,N,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:14:00.000-04:00,Light,W,,E,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:15:00.000-04:00,Light,W,,E,,thru,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:15:00.000-04:00,Light,W,,S,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:15:00.000-04:00,Light,S,,N,,thru,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:15:00.000-04:00,Light,S,,E,,right,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:15:00.000-04:00,Light,N,,S,,thru,6
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:15:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:16:00.000-04:00,Light,W,,E,,thru,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:16:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:16:00.000-04:00,Light,S,,N,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:16:00.000-04:00,Light,N,,E,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:16:00.000-04:00,Light,N,,S,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:17:00.000-04:00,Light,W,,E,,thru,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:17:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:18:00.000-04:00,Light,S,,N,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:18:00.000-04:00,Light,N,,S,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:18:00.000-04:00,Light,W,,E,,thru,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:18:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:18:00.000-04:00,Bus,N,,S,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:19:00.000-04:00,Light,W,,E,,thru,12
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:19:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:19:00.000-04:00,Light,N,,E,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:19:00.000-04:00,Light,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:20:00.000-04:00,Light,W,,E,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:20:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:20:00.000-04:00,Light,S,,N,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:20:00.000-04:00,Light,N,,S,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:21:00.000-04:00,Light,W,,E,,thru,11
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:21:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:21:00.000-04:00,Light,W,,S,,right,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:21:00.000-04:00,Light,N,,S,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:22:00.000-04:00,Light,S,,E,,right,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:22:00.000-04:00,Light,W,,S,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:22:00.000-04:00,Light,W,,E,,thru,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:23:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:23:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:23:00.000-04:00,Light,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:23:00.000-04:00,Light,W,,N,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:23:00.000-04:00,Light,W,,E,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:24:00.000-04:00,Light,W,,E,,thru,9
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:24:00.000-04:00,Light,S,,N,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:24:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:24:00.000-04:00,Light,N,,E,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:25:00.000-04:00,Light,W,,N,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:25:00.000-04:00,Light,W,,E,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:25:00.000-04:00,Light,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:25:00.000-04:00,Light,N,,E,,left,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:25:00.000-04:00,Light,N,,S,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:26:00.000-04:00,Light,W,,E,,thru,13
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:26:00.000-04:00,Light,W,,S,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:26:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:26:00.000-04:00,Light,N,,S,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:26:00.000-04:00,Light,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:26:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:27:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:27:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:27:00.000-04:00,Light,W,,E,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:27:00.000-04:00,Light,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:28:00.000-04:00,Light,S,,N,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:28:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:28:00.000-04:00,Light,N,,E,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:28:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:28:00.000-04:00,Light,W,,E,,thru,14
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:29:00.000-04:00,Light,N,,S,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:29:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:29:00.000-04:00,Light,W,,E,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:29:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:30:00.000-04:00,Light,W,,E,,thru,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:30:00.000-04:00,Light,W,,S,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:30:00.000-04:00,Light,N,,S,,thru,7
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:30:00.000-04:00,Light,N,,E,,left,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:30:00.000-04:00,Light,S,,N,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:31:00.000-04:00,Light,W,,E,,thru,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:31:00.000-04:00,Light,S,,E,,right,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:31:00.000-04:00,Light,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:31:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:31:00.000-04:00,Light,N,,S,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:31:00.000-04:00,WorkVan,W,,E,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:31:00.000-04:00,WorkVan,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:32:00.000-04:00,Light,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:32:00.000-04:00,Light,N,,E,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:32:00.000-04:00,Light,W,,E,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:33:00.000-04:00,Light,S,,N,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:33:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:33:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:33:00.000-04:00,Light,W,,E,,thru,6
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:34:00.000-04:00,Light,W,,E,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:34:00.000-04:00,Light,S,,N,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:34:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:35:00.000-04:00,Light,W,,E,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:35:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:35:00.000-04:00,Light,S,,N,,thru,6
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:35:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:36:00.000-04:00,Light,W,,E,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:36:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:36:00.000-04:00,Light,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:36:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:36:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:37:00.000-04:00,Light,W,,E,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:38:00.000-04:00,Light,N,,E,,left,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:38:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:38:00.000-04:00,Light,W,,E,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:38:00.000-04:00,WorkVan,N,,S,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:39:00.000-04:00,Light,W,,E,,thru,11
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:39:00.000-04:00,Light,W,,S,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:39:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:39:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:39:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:39:00.000-04:00,Light,S,,N,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:40:00.000-04:00,Light,N,,E,,left,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:40:00.000-04:00,Light,N,,S,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:40:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:40:00.000-04:00,Light,W,,E,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:40:00.000-04:00,Light,S,,N,,thru,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:41:00.000-04:00,Light,W,,E,,thru,8
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:41:00.000-04:00,Light,N,,E,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:41:00.000-04:00,Light,N,,S,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:41:00.000-04:00,Light,S,,N,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:41:00.000-04:00,Bus,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:42:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:42:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:42:00.000-04:00,Light,W,,S,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:42:00.000-04:00,Light,W,,E,,thru,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:42:00.000-04:00,Light,W,,N,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:42:00.000-04:00,Light,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:43:00.000-04:00,Light,S,,E,,right,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:43:00.000-04:00,Light,N,,S,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:43:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:43:00.000-04:00,Light,W,,E,,thru,14
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:44:00.000-04:00,Light,W,,E,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:44:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:44:00.000-04:00,Light,W,,S,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:44:00.000-04:00,Light,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:44:00.000-04:00,Light,S,,E,,right,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:44:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:45:00.000-04:00,Light,N,,S,,thru,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:45:00.000-04:00,Light,N,,E,,left,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:45:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:45:00.000-04:00,Light,S,,N,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:46:00.000-04:00,Light,W,,E,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:46:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:46:00.000-04:00,Light,N,,S,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:46:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:46:00.000-04:00,Light,S,,N,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:47:00.000-04:00,Light,N,,S,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:47:00.000-04:00,Light,N,,E,,left,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:47:00.000-04:00,Light,S,,N,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:47:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:47:00.000-04:00,WorkVan,W,,E,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:48:00.000-04:00,Light,S,,N,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:48:00.000-04:00,Light,S,,E,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:48:00.000-04:00,Light,N,,S,,thru,5
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:48:00.000-04:00,Light,N,,E,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:48:00.000-04:00,Light,W,,N,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:49:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:49:00.000-04:00,Light,N,,S,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:49:00.000-04:00,WorkVan,W,,E,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:50:00.000-04:00,Light,S,,N,,thru,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:50:00.000-04:00,Light,N,,S,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:50:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:51:00.000-04:00,Light,S,,N,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:51:00.000-04:00,Light,N,,S,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:51:00.000-04:00,Light,N,,E,,left,2
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:51:00.000-04:00,WorkVan,N,,S,,thru,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:52:00.000-04:00,Light,N,,E,,left,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:52:00.000-04:00,Light,W,,E,,thru,15
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:52:00.000-04:00,Light,W,,S,,right,1
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:53:00.000-04:00,Light,N,,S,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:53:00.000-04:00,Light,W,,E,,thru,10
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:54:00.000-04:00,Light,W,,E,,thru,4
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:54:00.000-04:00,Light,S,,N,,thru,3
700196,Adelaide / Bay,43.649924,-79.380738,2018-05-02T00:54:00.000-04:00,Light,S,,E,,right,2
